Sensor_data:-0.03,-0.05,0.82,0.12,1.22,-1.04,-0.07,
Sensor_data:0.02,-0.04,1.01,0.18,1.40,-0.92,0.96,
Sensor_data:-0.01,-0.02,0.91,1.16,0.92,-0.61,0.67,
Sensor_data:0.00,-0.03,1.08,-0.55,0.67,-0.55,-1.01,
Sensor_data:0.00,0.07,0.89,-1.40,1.04,-0.31,-0.88,
Sensor_data:0.01,0.05,1.04,-0.37,1.16,0.06,0.06,
Sensor_data:-0.01,-0.03,1.06,0.79,1.16,-0.06,1.02,
Sensor_data:0.03,-0.02,1.10,0.92,0.85,-0.24,0.86,
Sensor_data:0.06,0.00,0.96,-1.22,0.98,-0.37,0.76,
Sensor_data:0.05,0.08,1.10,-2.81,1.65,-0.49,0.64,
Sensor_data:-0.01,-0.01,0.99,-0.37,0.92,-0.43,0.89,
Sensor_data:-0.01,0.07,1.01,1.59,1.10,-0.43,0.12,
Sensor_data:-0.01,0.12,1.03,-0.12,1.16,-0.55,-0.75,
Sensor_data:-0.03,0.07,0.97,0.67,0.98,-0.92,0.06,
Sensor_data:-0.01,0.13,0.93,-0.06,1.10,-1.40,1.05,
Sensor_data:0.00,0.08,1.02,1.04,0.98,-1.53,0.96,
Sensor_data:-0.00,0.01,1.00,1.77,0.92,-1.65,0.76,
Sensor_data:-0.01,0.00,1.00,0.55,0.98,-2.01,0.09,
Sensor_data:-0.00,0.02,1.02,-0.67,1.10,-2.26,-0.62,
Sensor_data:-0.01,-0.01,1.01,-0.06,1.16,-2.26,-0.40,
Sensor_data:0.01,0.02,0.93,1.46,1.04,-2.20,-0.49,
Sensor_data:-0.04,-0.11,1.02,0.98,0.73,-1.83,-0.43,
Sensor_data:0.00,-0.05,0.98,-1.10,1.10,-1.77,-0.59,
Sensor_data:-0.00,-0.09,1.08,-1.28,1.22,-1.59,-0.81,
Sensor_data:0.02,-0.04,0.92,1.28,0.98,-1.59,-0.59,
Sensor_data:-0.01,-0.00,0.77,1.46,0.98,-1.53,-0.01,
Sensor_data:0.02,-0.09,1.04,-0.73,1.22,-1.10,1.15,
Sensor_data:-0.02,-0.08,1.02,-0.55,0.98,-0.61,-0.49,
Sensor_data:0.00,-0.01,0.94,-0.55,1.34,-0.67,-1.01,
Sensor_data:0.03,0.03,0.93,0.37,0.92,-0.67,0.15,
Sensor_data:-0.01,-0.02,0.94,0.55,0.79,-0.12,1.09,
Sensor_data:-0.01,0.04,0.97,-0.85,1.16,0.00,1.09,
Sensor_data:-0.00,0.03,0.91,-0.67,1.28,-0.12,0.28,
Sensor_data:-0.01,-0.00,1.09,-0.49,1.34,-0.18,0.12,
Sensor_data:0.03,-0.07,1.08,1.10,1.10,-0.31,0.60,
Sensor_data:0.04,0.13,0.88,-1.22,1.40,-0.49,0.15,
Sensor_data:0.01,-0.00,1.11,-0.98,1.10,-0.31,-0.88,
Sensor_data:-0.05,-0.03,1.09,-0.37,1.16,-0.37,-1.07,
Sensor_data:-0.03,0.09,0.95,0.55,1.22,-0.43,0.06,
Sensor_data:0.01,0.09,1.06,1.34,0.61,-1.10,0.99,
Sensor_data:-0.03,0.05,0.96,0.67,0.79,-1.40,0.09,
Sensor_data:-0.04,0.03,1.04,0.06,1.16,-1.71,-0.85,
Sensor_data:-0.01,0.10,0.98,-0.37,1.34,-1.77,-0.69,
Sensor_data:0.00,-0.01,0.97,1.71,1.04,-1.89,-0.65,
Sensor_data:0.03,0.04,0.99,0.92,0.79,-2.38,-0.40,
Sensor_data:-0.02,-0.06,1.05,-0.61,0.98,-2.08,0.15,
Sensor_data:0.01,-0.03,0.97,-0.31,1.40,-1.95,0.02,
Sensor_data:0.01,-0.04,1.02,0.61,1.22,-1.77,0.09,
Sensor_data:-0.01,-0.11,0.92,1.53,1.10,-1.71,-0.01,
Sensor_data:-0.03,-0.09,1.08,-2.50,1.16,-1.53,0.12,
Sensor_data:0.00,0.03,0.84,-0.49,1.16,-1.65,0.80,
Sensor_data:0.02,-0.05,1.12,1.16,1.04,-1.28,0.80,
Sensor_data:0.00,-0.11,1.01,0.31,1.22,-1.04,-1.14,
Sensor_data:-0.00,-0.08,1.04,0.24,0.85,-0.61,-0.98,
Sensor_data:-0.01,-0.03,1.03,-1.10,0.79,-0.73,1.09,
Sensor_data:-0.02,0.01,0.98,-1.46,1.04,-0.49,0.86,
Sensor_data:0.02,-0.02,1.13,0.06,1.40,-0.18,0.15,
Sensor_data:-0.00,0.01,1.02,1.28,0.98,-0.12,0.15,
Sensor_data:-0.01,-0.00,1.03,0.18,0.79,-0.12,-0.72,
Sensor_data:-0.00,-0.05,0.94,-0.79,0.98,-0.31,-0.52,
Sensor_data:-0.01,0.03,1.11,-2.62,1.34,-0.43,-0.43,
Sensor_data:0.05,0.07,0.99,15.38,0.61,-0.43,-0.65,
Sensor_data:-0.03,0.01,1.07,0.00,1.28,-0.37,-0.94,
Sensor_data:-0.05,0.09,0.94,-0.92,1.10,-0.43,-0.07,
Sensor_data:-0.02,0.08,0.97,0.31,1.22,-0.73,1.22,
Sensor_data:0.00,0.14,0.96,0.06,0.92,-1.04,0.02,
Sensor_data:-0.01,0.02,1.03,2.56,0.79,-1.59,-0.65,
Sensor_data:-0.03,0.01,0.97,0.67,0.98,-1.65,-0.81,
Sensor_data:-0.02,-0.01,1.03,-0.06,1.10,-1.89,0.06,
Sensor_data:-0.00,0.01,1.00,-0.18,1.10,-2.08,0.06,
Sensor_data:0.03,0.02,0.97,0.24,0.92,-2.20,0.09,
Sensor_data:0.03,-0.03,1.04,2.69,0.85,-2.08,0.89,
Sensor_data:-0.00,-0.07,0.96,-0.18,1.16,-1.89,0.80,
Sensor_data:-0.03,0.07,0.94,-1.77,1.28,-1.95,0.73,
Sensor_data:0.01,-0.04,1.05,0.55,0.98,-1.83,0.70,
Sensor_data:0.02,-0.11,0.98,0.98,0.92,-1.65,0.86,
Sensor_data:-0.02,-0.25,1.16,-0.61,0.92,-1.22,0.06,
Sensor_data:0.03,0.03,0.93,-1.40,1.16,-1.04,-1.01,
Sensor_data:-0.01,-0.11,1.07,-0.18,1.16,-0.98,-0.11,
Sensor_data:0.01,0.01,0.90,0.24,1.04,-0.79,0.89,
Sensor_data:0.01,-0.04,1.05,0.98,0.73,-0.43,0.83,
Sensor_data:0.03,0.02,1.06,-0.49,0.98,-0.31,0.12,
Sensor_data:-0.01,0.01,0.99,-0.55,1.10,0.00,-0.88,
Sensor_data:-0.01,0.03,1.00,-0.73,1.22,-0.18,-0.78,
Sensor_data:-0.01,-0.02,1.00,0.43,1.04,-0.18,-0.36,
Sensor_data:-0.00,-0.09,0.87,0.24,1.04,-0.31,-0.33,
Sensor_data:0.04,0.07,1.25,-2.69,1.53,-0.43,0.22,
Sensor_data:0.01,0.08,0.95,-0.98,1.16,-0.49,0.09,
Sensor_data:-0.02,0.00,0.92,0.37,1.53,-0.12,0.96,
Sensor_data:0.02,0.18,0.88,0.61,1.10,-0.55,1.18,
Sensor_data:-0.03,0.09,1.01,0.85,0.98,-0.67,-1.01,
Sensor_data:-0.03,0.00,1.11,-0.06,0.98,-1.10,-0.62,
Sensor_data:-0.03,0.09,0.92,0.55,1.22,-1.34,0.35,
Sensor_data:-0.00,0.01,0.97,0.73,1.16,-1.53,0.83,
Sensor_data:0.00,-0.01,0.95,2.81,0.85,-1.95,0.86,
Sensor_data:-0.00,0.00,0.99,0.12,1.04,-2.14,0.83,
Sensor_data:-0.01,-0.06,1.11,-0.73,1.10,-2.26,0.09,
Sensor_data:0.00,-0.01,0.97,0.18,1.16,-2.14,0.12,
Sensor_data:0.03,-0.06,1.07,1.46,1.16,-2.01,0.12,
Sensor_data:-0.03,-0.17,1.00,0.73,1.04,-1.83,0.06,
Sensor_data:0.01,-0.03,1.07,-1.65,1.10,-1.71,-0.69,
Sensor_data:0.01,-0.02,1.07,-1.59,1.28,-1.46,-0.88,
Sensor_data:0.05,-0.05,0.97,2.26,1.10,-1.53,-0.81,
Sensor_data:0.05,0.01,0.96,-1.53,1.34,-0.92,0.09,
Sensor_data:0.01,-0.12,1.11,0.12,0.92,-0.61,1.05,
Sensor_data:-0.01,-0.01,0.88,-0.49,1.04,-0.55,-1.10,
Sensor_data:0.00,-0.04,1.13,-1.40,1.16,-0.49,-1.01,
Sensor_data:0.02,-0.02,0.95,0.73,1.04,-0.24,-0.49,
Sensor_data:-0.01,0.00,1.00,0.06,0.92,0.06,0.02,
Sensor_data:-0.01,0.01,0.92,-0.06,0.92,-0.12,0.89,
Sensor_data:-0.00,0.00,1.05,-0.98,1.16,-0.18,0.64,
Sensor_data:-0.00,-0.08,1.00,-0.85,1.34,-0.37,0.54,
Sensor_data:0.02,0.06,0.94,0.49,1.40,-0.61,0.67,
Sensor_data:0.02,0.04,0.99,-0.06,0.61,-0.43,0.99,
Sensor_data:-0.04,0.06,0.98,-1.22,1.22,-0.37,-0.07,
Sensor_data:-0.01,0.15,0.91,-0.67,1.34,-0.43,-0.94,
Sensor_data:-0.01,0.09,1.06,1.83,1.28,-0.49,0.25,
Sensor_data:-0.00,0.10,0.96,1.83,0.85,-1.34,1.05,
Sensor_data:-0.02,0.04,0.99,1.04,0.73,-1.46,0.96,
Sensor_data:-0.01,0.06,0.95,-0.67,1.16,-1.77,0.15,
Sensor_data:-0.00,0.02,1.05,-0.06,1.28,-1.83,0.22,
Sensor_data:0.01,0.01,0.94,1.77,0.85,-2.38,-0.56,
Sensor_data:0.01,-0.02,1.04,0.67,0.79,-2.38,-0.52,
Sensor_data:-0.00,-0.09,1.01,-0.55,0.92,-2.26,-0.65,
Sensor_data:0.00,-0.03,0.99,-0.79,1.28,-1.89,-0.30,
Sensor_data:0.03,-0.10,0.93,0.73,1.22,-1.71,-0.49,
Sensor_data:-0.01,-0.05,1.00,-0.61,1.10,-1.59,-0.88,
Sensor_data:0.00,-0.08,1.02,-1.46,1.16,-1.71,0.09,
Sensor_data:-0.01,-0.27,1.23,-0.49,1.16,-1.16,1.12,
Sensor_data:0.06,0.04,0.89,0.06,1.16,-1.10,1.02,
Sensor_data:-0.01,-0.01,0.98,0.98,0.85,-0.55,-0.14,
Sensor_data:-0.01,-0.02,0.93,0.24,0.85,-0.61,-1.10,
Sensor_data:-0.02,-0.05,1.08,-0.73,0.79,-0.55,-0.04,
Sensor_data:0.01,0.05,1.03,-1.28,1.16,-0.43,1.05,
Sensor_data:-0.03,-0.07,1.05,0.24,1.16,0.00,0.96,
Sensor_data:0.00,0.06,0.90,1.04,0.98,-0.06,0.67,
Sensor_data:0.02,-0.00,1.00,-0.06,0.92,-0.24,0.12,
Sensor_data:0.05,-0.01,0.95,-2.01,1.04,-0.49,0.18,
